5120 8
8500.47	8206.1	8601.49	8173.97	8451.26	8318.07	8593.93	8332.43	
8540.37	8282.53	8559.09	8310.68	8530.23	8163.82	8630.93	8242.95	
8581.2	8366.48	8553.62	8397.8	8462.6	8367.57	8602.92	8362.71	
8502.11	8369.43	8429.08	8152.15	8456.44	8273.64	8611.66	8248.72	
8475.88	8242.49	8532.95	8278.48	8645.07	8328.75	8594.72	8270.19	
8594.36	8301.82	8624.76	8331.05	8489.99	8199.95	8631.63	8384.44	
8639.21	8270.38	8423.39	8353.82	8567.68	8179.32	8489.1	8385.83	
8406.88	8287.45	8417.65	8342.31	8644.54	8176.32	8614.61	8335.21	
8536.82	8308.08	8591.94	8273.74	8568.81	8268.98	8411.7	8292.47	
8634.84	8169.17	8582.12	8330.8	8586.51	8241.88	8490.39	8229.91	
8443.37	8291.85	8621.9	8194.58	8484.46	8344.63	8625.22	8314.29	
8573.54	8162.76	8549.04	8237.55	8616.55	8291.99	8632.87	8302.27	
8605.57	8230.82	8629.62	8281.25	8455.83	8164.31	8631.91	8364.96	
8622.14	8241.61	8509.87	8246.98	8472.14	8205.38	8478.74	8290.12	
8458.4	8354.99	8470.94	8262.77	8506	8359.48	8628.58	8376.08	
8433.4	8278.02	8592	8155.69	8635.63	8230.77	8497.67	8214.43	
8494.04	8328.34	8459.94	8255.75	8462.98	8363.78	8584.91	8370.51	
8600.24	8360.85	8588.14	8383.24	8639.4	8388.75	8532.27	8357.82	
8461.89	8202.43	8585.04	8237.74	8643.73	8242.01	8591.81	8378.51	
8435.6	8271.82	8421.43	8384.4	8453.04	8286.52	8606.8	8258.55	
8590.77	8388.89	8441.33	8151.88	8452.96	8179.39	8433.24	8152.43	
8415.39	8184.24	8419.96	8400.84	8632.64	8253.4	8446.97	8361.09	
8499.8	8173.62	8606.8	8312.1	8540	8257.02	8515.02	8230.03	
8426.79	8269.17	8591.2	8325.8	8649.93	8257.63	8621.28	8214.92	
8559.1	8393.02	8588.83	8193.57	8633.22	8183.56	8609.64	8157.02	
8587.83	8176.04	8647.78	8235.16	8526.19	8360.88	8609.38	8179.64	
8421.13	8239.45	8463.89	8244.51	8459.16	8226.72	8481.09	8319.68	
8459.73	8383.34	8560.14	8345.96	8564.66	8274.21	8644.74	8331.87	
8538.4	8222.06	8430.2	8284.01	8550.01	8165.8	8514.61	8317.79	
8613.8	8293.25	8402.68	8315.64	8551.5	8193.57	8460.35	8233.01	
8522.61	8281.39	8478.12	8223.86	8447.52	8246.42	8412.09	8298.38	
8575.87	8233.39	8561.29	8315.1	8448.03	8249.6	8558.67	8219.19	
8483.97	8216.77	8452.43	8171.65	8573.07	8238.59	8466.19	8268.77	
8423.79	8336.75	8621.22	8230.35	8425.31	8374.06	8492.28	8257.7	
8550.18	8235.24	8474.07	8207.94	8473.97	8319.47	8449.31	8155.79	
8402.77	8195.03	8484.75	8354.83	8511	8162.22	8631.61	8210.66	
8576.65	8371.59	8573.32	8305.92	8595.45	8166.11	8630.95	8186.4	
8452.76	8203.46	8538.89	8327.55	8628.11	8174.47	8620.37	8277.34	
8545.93	8361.19	8470.35	8185.73	8524.98	8285.96	8614.11	8277.88	
8474.64	8356.77	8572.92	8219.99	8436.64	8251.1	8524.98	8192.34	
8582.94	8357.33	8457.37	8277.25	8432.19	8367.32	8491.99	8320.67	
8634.85	8174.76	8557.4	8192.67	8606.41	8277.86	8485.62	8303.29	
8566.58	8249.66	8466.6	8364.07	8420.01	8374.92	8563.68	8310.98	
8473.94	8319.03	8424.66	8295.04	8635.5	8255.98	8468.24	8237.19	
8592.32	8280.02	8441.2	8181.12	8558.29	8272.45	8453.84	8262.49	
8508.43	8194.39	8500.47	8340.79	8483.38	8219.54	8561.54	8155.67	
8486.44	8177.49	8435.9	8299.18	8403.23	8206.06	8595.47	8328.46	
8430.54	8185.49	8582.13	8389.59	8514.15	8155.26	8578.85	8349.16	
8520.35	8185.58	8425.36	8376.99	8497.6	8326.44	8566.16	8199.6	
8434.8	8389	8415.23	8287.45	8597.09	8228.86	8512.52	8372.1	
8549.29	8257.22	8534.35	8253.12	8492.36	8325.81	8624.06	8282.73	
8444.33	8249.44	8533.31	8247.15	8550.93	8343.46	8609.33	8384.35	
8426.59	8170.94	8444.29	8281.44	8458.25	8195.18	8474.58	8312.58	
8621.45	8315.81	8605.6	8237.09	8410.96	8337.51	8596.44	8245.39	
